SERIES,SYMBOL,SECURITY,RECORD_DT,BC_STRT_DT,BC_END_DT,EX_DT,ND_STRT_DT,ND_END_DT,PURPOSE
EQ,BVCL,Barak Valley Cements Limi, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,VIVIMEDLAB,Vivimed Labs Limited, ,25/12/2020,30/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PEARLPOLY,Pearl Polymers Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,TWL,Titagarh Wagons Limited, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,REGENCERAM,Regency Ceramics Ltd., ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,NAGAFERT,Nagarjun Fert and Che Ltd, ,23/12/2020,30/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,DREDGECORP,Dredging Corporation of I, ,16/12/2020,22/12/2020,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PNC,Pritish Nandy Comm. Ltd., ,11/12/2020,17/12/2020,09/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,BLUEBLENDS,Blue Blends (I) Ltd, ,26/12/2020,29/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,JINDCOT,Jindal Cotex Ltd, ,25/12/2020,30/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,GOLDENTOBC,Golden Tobacco Limited, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,UJAAS,Ujaas Energy Limited, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,ANANTRAJ,Anant Raj Industries Limi, ,24/12/2020,30/12/2020,22/12/2020, , ,AGM/DIV - RE 0.08 PER SH 
EQ,DYNPRO,Dynemic Products Limited,17/12/2020, , ,16/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,KARMAENG,Karma Energy Limited,15/12/2020, , ,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,MANGTIMBER,Mangalam Timber Pro Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PROSEED,Proseed India Limited, ,13/12/2020,19/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,RUSHIL,Rushil Decor Limited, ,12/12/2020,18/12/2020,10/12/2020, , ,AGM/DIV - RS 0.50 PER SH 
EQ,ADVANIHOTR,Advani Hotels & Resorts (, ,12/12/2020,22/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,EXCEL,Excel Realty N Infra Ltd, ,11/12/2020,17/12/2020,09/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,ONELIFECAP,Onelife Cap Advisors Ltd, ,22/12/2020,29/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,ITDC,India Tour. Dev. Co. Ltd., ,28/12/2020,30/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,SYNCOM,Syncom Healthcare Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,KWALITY,Kwality Limited, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,HCC,Hindustan Construc Co., ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,MTEDUCARE,MT Educare Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PAEL,PAE Limited, ,23/12/2020,30/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,HAL,Hindustan Aeronautics Ltd,19/12/2020, , ,17/12/2020, , ,INT DIV - RS 15 PER SH   
EQ,ATLANTA,Atlanta  Limited, ,16/12/2020,23/12/2020,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,RADAAN,Radaan Mediaworks (I) Ltd, ,17/12/2020,24/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,DATAMATICS,Datamatics Global Ser.Ltd, ,20/12/2020,26/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PRABHAT,Prabhat Dairy Limited, ,21/12/2020,26/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,MMTC,MMTC Limited, ,17/12/2020,24/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,3IINFOTECH,3i Infotech Limited, ,16/12/2020,23/12/2020,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,ASIANHOTNR,Asian Hotels (North) Ltd, ,19/12/2020,24/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,ARIHANT,Arihant Foundations & Hou, ,17/12/2020,23/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,OMAXE,Omaxe Limited, ,19/12/2020,24/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,IFCI,IFCI Ltd., ,16/12/2020,22/12/2020,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,IL&FSTRANS,IL&FS Trans Net Ltd, ,25/12/2020,31/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PSL,PSL Limited, ,25/12/2020,30/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,DCW,DCW Ltd, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,MBECL,Mcnally Bharat Engineerin, ,16/12/2020,22/12/2020,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,GIPCL,Gujarat Ind Power Ltd, ,05/12/2020,15/12/2020,03/12/2020, , ,DIV - RS 2.90 PER SH     
EQ,JAICORPLTD,Jai Corp Limited, ,22/12/2020,28/12/2020,18/12/2020, , ,DIV - RS 0.50 PER SH     
EQ,GICHSGFIN,Gic Housing Finance Ltd, ,05/12/2020,18/12/2020,03/12/2020, , ,AGM/DIV - RS 2 PER SH    
EQ,KOHINOOR,Kohinoor Foods Limited, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,TOKYOPLAST,Tokyo Plast Intl Ltd, ,23/12/2020,30/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,BANG,Bang Overseas Limited, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,ZEELEARN,Zee Learn Limited, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,TNTELE,Tamilnadu Telecomm Ltd, ,11/12/2020,18/12/2020,09/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,CYBERMEDIA,Cyber Media (India) Limit, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,MTNL,Maha Tel Nigam Ltd., ,25/12/2020,31/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,SICAL,Sical Logistics Limited, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,WEIZMANIND,Weizmann Ltd, ,16/12/2020,22/12/2020,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,EROSMEDIA,Eros Intl Media Ltd, ,08/12/2020,15/12/2020,04/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,JIKIND,JIK Industries Limited, ,11/12/2020,18/12/2020,09/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,SPMLINFRA,SPML Infra Limited, ,11/12/2020,17/12/2020,09/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,GFSTEELS,Grand Foundry Ltd, ,17/12/2020,23/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PRAKASHSTL,Prakash Steelage Ltd, ,17/12/2020,23/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,MOHOTAIND,Mohota Industries Ltd., ,17/12/2020,24/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,SATHAISPAT,Sathavahana Ispat Ltd, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,STCINDIA,The State Trading Corpn, ,10/12/2020,17/12/2020,08/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,GARDENSILK,Garden Silk Mills Ltd., ,16/12/2020,21/12/2020,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,BFUTILITIE,BF Utilities Limited, ,30/12/2020,30/12/2020,28/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,BEDMUTHA,Bedmutha Indust Ltd, ,08/12/2020,14/12/2020,04/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PANACEABIO,Panacea Biotec Ltd., ,17/12/2020,24/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,DCMFINSERV,DCM Financial Ser Ltd, ,12/12/2020,18/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PARASPETRO,Paras Petrofils Limited, ,12/12/2020,17/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,RKDL,Ravi Kumar Distilleries, ,16/12/2020,23/12/2020,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,BINANIIND,Binani Industries Limited, ,22/12/2020,29/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,SANGHVIFOR,Sanghvi For & Eng Ltd, ,15/12/2020,24/12/2020,11/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,DBREALTY,D B Realty Limited, ,16/12/2020,22/12/2020,14/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,ORCHPHARMA,Orchid Pharma Limited, ,23/12/2020,30/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,PRAENG,Prajay Engineers Syndicat, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,GATI,GATI Limited, ,22/12/2020,28/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,KSERASERA,KSS Limited, ,25/12/2020,31/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
EQ,ARCOTECH,Arcotech Limited, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
GS,813GS2045,GOI LOAN 8.13% 2045,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
GS,735GS2024,GOI LOAN 7.35% 2024,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
GS,923GS2043,GOI LOAN 9.23% 2043,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
GS,679GS2029,GOI LOAN 6.79% 2029,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
GS,116GS2020,GOI LOAN 11.60% 2020,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT/REDEMPTI
GS,83GS2042,GOI LOAN 8.30% 2042,29/12/2020, , ,28/12/2020, , ,INTEREST PAYMENT         
GS,773GS2034,GOI LOAN 7.73% 2034,18/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
GS,768GS2023,GOI LOAN 7.68% 2023,14/12/2020, , ,11/12/2020, , ,INTEREST PAYMENT         
GS,522GS2025,GOI LOAN 5.22% 2025,14/12/2020, , ,11/12/2020, , ,INTEREST PAYMENT         
GS,757GS2033,GOI LOAN 7.57% 2033,16/12/2020, , ,15/12/2020, , ,INTEREST PAYMENT         
GS,763GS2059,GOI LOAN 7.63% 2059,16/12/2020, , ,15/12/2020, , ,INTEREST PAYMENT         
GS,769GS2043,GOI LOAN 7.69% 2043,16/12/2020, , ,15/12/2020, , ,INTEREST PAYMENT         
GS,684GS2022,GOI LOAN 6.84% 2022,18/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
GS,772GS2049,GOI LOAN 7.72% 2049,14/12/2020, , ,11/12/2020, , ,INTEREST PAYMENT         
H9,IDFCFIRSTB,Bond 9% 2021 Tr-1 Sr-I,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
M1,SREIBNPNCD,Sec Red NCD 9.12% Sr. VI,23/12/2020, , ,16/12/2020,16/12/2020,22/12/2020,INTEREST PAYMENT         
M4,SREIBNPNCD,Sec Red NCD 8.43% Sr. III,28/12/2020, , ,18/12/2020,18/12/2020,24/12/2020,INTEREST PAYMENT         
M7,SREIBNPNCD,Sec Red NCD 8.65% Sr. VI,28/12/2020, , ,18/12/2020,18/12/2020,24/12/2020,INTEREST PAYMENT         
MA,SREIBNPNCD,Uns Red NCD 9.12% Sr. IX,28/12/2020, , ,18/12/2020,18/12/2020,24/12/2020,INTEREST PAYMENT         
MB,SRTRANSFIN,BOND 9.71% PA SRN S-V,16/12/2020, , ,15/12/2020, , ,INTEREST PAYMENT         
MF,UTIFEFRDP5,UTIAMC - UTIFEFRDP5,14/12/2020, , , , , ,DIV/REDEMPTION           
MF,UFDQIPIGVI,UTIAMC - UFDQIPIGVI,16/12/2020, , , , , ,STP                      
MF,UFDQIPIPVI,UTIAMC - UFDQIPIPVI,16/12/2020, , , , , ,DIV/STP                  
MF,UFIQIPRPVI,UTI-FIIF II-QIP- VI-RDP,16/12/2020, , , , , ,DIV/STP                  
MF,UFDQIPIRVI,UTIAMC - UFDQIPIRVI,16/12/2020, , , , , ,DIV/STP                  
MF,UTIFEFRGR5,UTIAMC - UTIFEFRGR5,14/12/2020, , , , , ,REDEMPTION               
MF,UTIFEFGR5,UTIAMC - UTIFEFGR5,14/12/2020, , , , , ,REDEMPTION               
MF,UTIFEFDDP5,UTIAMC - UTIFEFDDP5,14/12/2020, , , , , ,DIV/REDEMPTION           
MF,UFIQIPRGVI,UTI-FIIF II-QIP- VI-RG,16/12/2020, , , , , ,STP                      
MF,UFIQIPRRVI,UTI-FIIF II-QIP- VI-RDR,16/12/2020, , , , , ,DIV/STP                  
MO,SRTRANSFIN,Sec Red NCD 9.12% Sr. I,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
MP,SRTRANSFIN,Sec Red NCD 9.30% Sr. II,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
MV,SRTRANSFIN,Shriram Transport Finance,16/12/2020, , ,15/12/2020, , ,INTEREST PAYMENT         
MW,SRTRANSFIN,Shriram Transport Finance,16/12/2020, , ,15/12/2020, , ,INTEREST PAYMENT         
N1,ERFLNCDI,Sec Red NCD 8.42% Sr. I,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
N3,RHFL,Sec Red NCD 8.90% Sr. II,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N3,DHANILOANS,Dhani Loans & Serv Ltd,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
N3,ERFLNCDI,Sec Red NCD 8.65% Sr. III,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
N3,MAGMA,Magma Fincorp Limited,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
N4,IIFL,Sec Red NCD 9.75 % Sr.III,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
N4,RHFL,Sec Red NCD 9.05% Sr. II,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N5,RHFL,Sec Red NCD 9.00% Sr III,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N5,ERFLNCDI,Sec Red NCD 8.88% Sr. V,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
N6,RHFL,Sec Red NCD 9.15% Sr III,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N6,IIFL,Unsec Red NCD 10.0% Sr. V,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
N6,MAGMA,Magma Fincorp Limited,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
N6,DHANILOANS,Dhani Loans & Serv Ltd,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
N7,RHFL,Uns Red NCD 9.25% Sr. IV,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N8,IBULHSGFIN,Sec Red NCD 8.65% Sr. V,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
N8,RHFL,Uns Red NCD 9.40% Sr. IV,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N9,IDFCFIRSTB,Bond 9% 2021 Tr-1 Sr-I,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
N9,IIFL,Sec Red NCD 9.50 % Sr. II,16/12/2020, , ,15/12/2020, , ,INTEREST PAYMENT         
NC,DHANILOANS,Dhani Loans & Serv Ltd,12/12/2020, , ,10/12/2020, , ,INTEREST PAYMENT         
NC,IIFL,Unsec Red NCD 10.00% Sr.V,16/12/2020, , ,15/12/2020, , ,INTEREST PAYMENT         
NC,IBULHSGFIN,Uns Red NCD 8.79% Sr.VIII,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
NF,DHANILOANS,Dhani Loans & Serv Ltd,12/12/2020, , ,10/12/2020, , ,INTEREST PAYMENT         
NG,ECLFINANCE,Sec Red NCD 9.25% Sr. III,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
NI,SREIBNPNCD,9.11% SRNCD Sr V A,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
NJ,SREIBNPNCD,9.35% SRNCD Sr V B,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
NJ,ECLFINANCE,Sec Red NCD 9.43% Sr. VI,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
NL,DHANILOANS,Dhani Loans & Serv Ltd,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
NM,ECLFINANCE,ECL Finance Limited,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
NO,SREIBNPNCD,Uns Red NCD 9.25% Sr. I,15/12/2020, , ,14/12/2020, , ,INTEREST PAYMENT         
NO,ECLFINANCE,ECL Finance Limited,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
NO,DHANILOANS,Dhani Loans & Serv Ltd,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
NP,ECLFINANCE,ECL Finance Limited,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
NR,ECLFINANCE,ECL Finance Limited,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
NR,SREIBNPNCD,Uns Red NCD 9.35% Sr. IV,15/12/2020, , ,14/12/2020, , ,INTEREST PAYMENT         
NS,ECLFINANCE,ECL Finance Limited,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
NU,SREIBNPNCD,Uns Red NCD 9.50% Sr. VII,15/12/2020, , ,14/12/2020, , ,INTEREST PAYMENT         
NX,SREIBNPNCD,Sec Red NCD 9.60% Sr. V,23/12/2020, , ,22/12/2020, , ,INTEREST PAYMENT         
SM,SHUBHLAXMI,Shubhlaxmi Jewel Art Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
SM,ACEINTEG,Ace Integrated Solu. Ltd., ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SM,JAKHARIA,JAKHARIA FABRIC LIMITED, ,24/12/2020,31/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SM,DEVIT,Dev Info Technology Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,AGM/DIV - RS 0.50 PER SH 
SM,BOHRA,Bohra Industries Limited, ,21/12/2020,28/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
SM,PIGL,Power Instrument (G) Ltd, ,22/12/2020,31/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
SM,PULZ,Pulz Electronics Limited, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SM,SUPREMEENG,Supreme Engineering Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
SM,MARSHALL,Marshall Machines Ltd, ,22/12/2020,28/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
SM,TEMBO,Tembo Global Ind Ltd,23/12/2020, , ,22/12/2020, , ,DIV - RS 1.5 PER SH      
SM,FOURTHDIM,Fourth Dimen. Solut. Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SM,VCL,Vaxtex Cotfab Limited, ,25/12/2020,31/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
SM,SERVOTECH,Servotech Power Sys Ltd., ,12/12/2020,19/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
SM,GOLDSTAR,Goldstar Power Limited, ,09/12/2020,14/12/2020,07/12/2020, , ,ANNUAL GENERAL MEETING   
SM,SECURCRED,SecUR Credentials Limited, ,17/12/2020,23/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
SM,TIRUPATI,Shree Tirupati Balajee, ,09/12/2020,16/12/2020,07/12/2020, , ,ANNUAL GENERAL MEETING   
SM,JALAN,Jalan Transolu. India Ltd, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,SHUBHLAXMI,Shubhlaxmi Jewel Art Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,JALAN,Jalan Transolu. India Ltd, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,JAKHARIA,JAKHARIA FABRIC LIMITED, ,24/12/2020,31/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,FOURTHDIM,Fourth Dimen. Solut. Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,ACEINTEG,Ace Integrated Solu. Ltd., ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,PIGL,Power Instrument (G) Ltd, ,22/12/2020,31/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,DEVIT,Dev Info Technology Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,AGM/DIV - RS 0.50 PER SH 
SQ,VCL,Vaxtex Cotfab Limited, ,25/12/2020,31/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,MARSHALL,Marshall Machines Ltd, ,22/12/2020,28/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,SUPREMEENG,Supreme Engineering Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,SERVOTECH,Servotech Power Sys Ltd., ,12/12/2020,19/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,BOHRA,Bohra Industries Limited, ,21/12/2020,28/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,TEMBO,Tembo Global Ind Ltd,23/12/2020, , ,22/12/2020, , ,DIV - RS 1.5 PER SH      
SQ,SECURCRED,SecUR Credentials Limited, ,17/12/2020,23/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,TIRUPATI,Shree Tirupati Balajee, ,09/12/2020,16/12/2020,07/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,GOLDSTAR,Goldstar Power Limited, ,09/12/2020,14/12/2020,07/12/2020, , ,ANNUAL GENERAL MEETING   
SQ,PULZ,Pulz Electronics Limited, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
ST,JAKHARIA,JAKHARIA FABRIC LIMITED, ,24/12/2020,31/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
ST,JALAN,Jalan Transolu. India Ltd, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
ST,SECURCRED,SecUR Credentials Limited, ,17/12/2020,23/12/2020,15/12/2020, , ,ANNUAL GENERAL MEETING   
ST,SERVOTECH,Servotech Power Sys Ltd., ,12/12/2020,19/12/2020,10/12/2020, , ,ANNUAL GENERAL MEETING   
ST,VCL,Vaxtex Cotfab Limited, ,25/12/2020,31/12/2020,23/12/2020, , ,ANNUAL GENERAL MEETING   
ST,ACEINTEG,Ace Integrated Solu. Ltd., ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
ST,BOHRA,Bohra Industries Limited, ,21/12/2020,28/12/2020,17/12/2020, , ,ANNUAL GENERAL MEETING   
ST,PIGL,Power Instrument (G) Ltd, ,22/12/2020,31/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
ST,PULZ,Pulz Electronics Limited, ,23/12/2020,29/12/2020,21/12/2020, , ,ANNUAL GENERAL MEETING   
ST,MARSHALL,Marshall Machines Ltd, ,22/12/2020,28/12/2020,18/12/2020, , ,ANNUAL GENERAL MEETING   
ST,TEMBO,Tembo Global Ind Ltd,23/12/2020, , ,22/12/2020, , ,DIV - RS 1.5 PER SH      
ST,SHUBHLAXMI,Shubhlaxmi Jewel Art Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
ST,GOLDSTAR,Goldstar Power Limited, ,09/12/2020,14/12/2020,07/12/2020, , ,ANNUAL GENERAL MEETING   
ST,DEVIT,Dev Info Technology Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,AGM/DIV - RS 0.50 PER SH 
ST,SUPREMEENG,Supreme Engineering Ltd, ,18/12/2020,24/12/2020,16/12/2020, , ,ANNUAL GENERAL MEETING   
ST,TIRUPATI,Shree Tirupati Balajee, ,09/12/2020,16/12/2020,07/12/2020, , ,ANNUAL GENERAL MEETING   
ST,FOURTHDIM,Fourth Dimen. Solut. Ltd, ,24/12/2020,30/12/2020,22/12/2020, , ,ANNUAL GENERAL MEETING   
U1,ERFLNCDI,Sec Red NCD 8.42% Sr. I,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
U3,RHFL,Sec Red NCD 8.90% Sr. II,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U3,DHANILOANS,Dhani Loans & Serv Ltd,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
U3,ERFLNCDI,Sec Red NCD 8.65% Sr. III,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
U3,MAGMA,Magma Fincorp Limited,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
U4,IIFL,Sec Red NCD 9.75 % Sr.III,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
U4,RHFL,Sec Red NCD 9.05% Sr. II,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U5,RHFL,Sec Red NCD 9.00% Sr III,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U5,ERFLNCDI,Sec Red NCD 8.88% Sr. V,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
U6,RHFL,Sec Red NCD 9.15% Sr III,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U6,IIFL,Unsec Red NCD 10.0% Sr. V,22/12/2020, , ,21/12/2020, , ,INTEREST PAYMENT         
U6,MAGMA,Magma Fincorp Limited,21/12/2020, , ,18/12/2020, , ,INTEREST PAYMENT         
U6,DHANILOANS,Dhani Loans & Serv Ltd,24/12/2020, , ,23/12/2020, , ,INTEREST PAYMENT         
U7,RHFL,Uns Red NCD 9.25% Sr. IV,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U8,IBULHSGFIN,Sec Red NCD 8.65% Sr. V,17/12/2020, , ,16/12/2020, , ,INTEREST PAYMENT         
U8,RHFL,Uns Red NCD 9.40% Sr. IV,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
U9,IDFCFIRSTB,Bond 9% 2021 Tr-1 Sr-I,19/12/2020, , ,17/12/2020, , ,INTEREST PAYMENT         
